date,group,Class,ClassID,title,URL
March 18 2021,FirstFT,Fintech,0,Your daily news briefing,https://www.ft.com/content/d338a5d2-8dcd-42e1-babd-1c89b6fcfbd9
March 18 2021,Trade Secrets,Fintech,0,European businesses should not expect a bonanza even if the treaty is ratified,https://www.ft.com/content/bf355c87-ac20-43de-a1db-37ed930504a1
March 18 2021,Turkish economy,Fintech,0,A weakening in the country’s currency has threatened to add fuel to already hot inflation,https://www.ft.com/content/f1ec0b3d-00c0-4959-a9e2-addb736e6e3f
March 18 2021,Spring Food & Drink,Fintech,0,"From wasabi to matcha flavours, Gillian Tett on what the British snack’s reinvention in Japan tells us about cultural identities",https://www.ft.com/content/7ec44105-c123-4dc8-a262-e5747eae1e1a
March 18 2021,Martin Sandbu,Fintech,0,The scale of the continent’s urbanisation should be an asset for economic transformation,https://www.ft.com/content/7d324d5c-53b2-4153-bd9c-c8d7e36979b1
March 18 2021,The Big Read,Fintech,0,A campaign led by vice-premier Liu He to reduce the danger of uncontrolled lending could strangle the private sector,https://www.ft.com/content/b99e2348-8e20-4635-b649-fffc22a9874c
March 18 2021,Philip Stephens,Fintech,0,The search for national ‘resilience’ can too easily tip into protectionism,https://www.ft.com/content/b5f72f88-814f-4697-8b83-e7d120c81fdc
March 18 2021,Chris Watling,Fintech,0,A 30-year debt supercycle that has fuelled inequality illustrates the need for a new regime,https://www.ft.com/content/39c53b9f-f443-4dde-9cdb-07e8999ec783
March 18 2021,Coronavirus economic impact,Fintech,0,Border closures blamed after gross domestic product drops 1% in fourth quarter,https://www.ft.com/content/2a127489-1e43-4c31-817c-b607985fc0ea
March 17 2021,US foreign policy,Fintech,0,Beijing’s hopes of reset dashed by imposition of sanctions over erosion of Hong Kong democracy,https://www.ft.com/content/b8af8a5b-591d-4721-8a6c-4da5481f3348
March 17 2021,FirstFT,Fintech,0,Your daily news briefing,https://www.ft.com/content/291a5c2f-5ddb-496a-a9b7-7c330f33f4d0
March 17 2021,Trade Secrets,Fintech,0,Disputes with EU over Brexit protocol are also causing problems for London in Washington,https://www.ft.com/content/977f0dd8-dcb2-4538-98e7-5a54ab6d5fde
March 17 2021,Claire Jones,Fintech,0,Central banks’ reactions in the US and elsewhere are becoming harder for investors to read.,https://www.ft.com/content/7c45ca1f-69ec-401d-9ed2-f44dc118d997
March 17 2021,,Fintech,0,Clubhouse has a problem; China’s food security; Total surveillance finance,https://www.ft.com/content/7aa669e8-1fe2-49b3-8549-b416f0de7269
March 17 2021,IPOs,Fintech,0,New York-listed search group sells shares closer to home as US-China tensions rise,https://www.ft.com/content/e74d8f51-df67-4644-8b6c-07e96446260c
March 17 2021,Semiconductors,Fintech,0,Carmakers’ race to recover risks widening disruption to consumer and industrial chip supplies,https://www.ft.com/content/7e5e2d0f-3aa4-412b-898c-15acda4adb2e
March 17 2021,Brexit,Fintech,0,PM urged to end Brussels stand-off as Biden prepares for talks with Irish premier,https://www.ft.com/content/2e11a5db-dec0-41df-a8c5-d8cbcb03c183
March 17 2021,FT News Briefing podcast,Fintech,0,Brussels to propose Covid certificate for EU citizens to travel around bloc,https://www.ft.com/content/f28c061e-5994-442b-97a6-cef29c01c13a
March 16 2021,Human rights,Fintech,0,"UK companies showing ‘wilful blindness’ to forced labour of Uighurs in China’s Xinjiang, claims report",https://www.ft.com/content/d4cc4782-7cc9-4402-bf6e-843d8366fc64
March 16 2021,Martin Wolf,Fintech,0,"If a correction is due to higher rates and stronger growth, it would not matter much — except to investors",https://www.ft.com/content/a8e8475a-c808-4552-96fb-7ce5551e338e
March 16 2021,Markets volatility,Fintech,0,Fund managers have grown increasingly worried a sharp rise in rates could knock markets,https://www.ft.com/content/04f1e02a-a2d8-4c76-beb9-d205c999ec9c
March 16 2021,Trade Secrets,Fintech,0,Cargoes were barely down in 2020 but migrant workers have been hard hit by Covid-19,https://www.ft.com/content/59b787be-976e-48fc-bc60-be1b68927db2
March 16 2021,FirstFT,Fintech,0,Your daily news briefing,https://www.ft.com/content/ab868863-1956-49a2-a908-7e3efa9e030e
March 16 2021,Federal Reserve,Fintech,0,Officials gather against improving backdrop as vaccine rollout accelerates and stimulus is enacted,https://www.ft.com/content/07dadbb3-d400-4041-bf73-30711ee02ab7
March 16 2021,Economists Exchange,Fintech,0,The ECB’s chief economist says the EU recovery fund has revised beliefs about the durability and resilience of the euro area,https://www.ft.com/content/2aa6750d-48b7-441e-9e84-7cb6467c5366
March 16 2021,,Fintech,0,Speed of vaccination and size of rescue packages help explain the widening path to recovery,https://www.ft.com/content/0e9396cf-13b2-4034-ab09-c2366c264f91
March 16 2021,Mohamed El-Erian,Fintech,0,Investors should focus more on individual securities than market-wide trends,https://www.ft.com/content/5e31952b-2b51-4125-a182-477b445602e5
March 15 2021,Japanese war on deflation,Fintech,0,Policy review may pave the way for greater variability in bond and equity purchases,https://www.ft.com/content/60c50f7e-b5df-4df3-9481-6159ca405865
March 15 2021,Mario Monti,Fintech,0,We at the WHO are calling for a fundamental rethink of policy priorities and international governance,https://www.ft.com/content/bf9ef359-b8ed-4015-b1f6-8347f85f62fa
March 15 2021,The Road to Recovery,Fintech,0,"Deals and financing plans are detailed by companies in the US, Europe and Japan",https://www.ft.com/content/ed97d8a1-2741-4c25-9b08-5636bfef5e8d
March 15 2021,UK inflation,Fintech,0,Short term price rises are expected but longer term disruptions to supply are considered the greater threat,https://www.ft.com/content/6925a0bb-f233-4a86-8556-6d03dee23dc0
March 15 2021,Nicholas Gruen,Fintech,0,"The pandemic response has shown again that, as with monetary policy, a trusted independent body is needed",https://www.ft.com/content/ce1a2067-8225-49eb-b0bb-1dd151b59d68
March 15 2021,Brexit,Fintech,0,Brussels says Britain’s decision to unilaterally ease trading rules for N Ireland is breach of treaty,https://www.ft.com/content/80670e39-1b23-4714-a945-c3b0e3dd9b2f
March 15 2021,UK inflation,Fintech,0,Staff canteen sandwiches removed in updated list that reflects life under lockdown,https://www.ft.com/content/006ff051-1c94-4d1c-8110-528dc3f05289
March 15 2021,FirstFT,Fintech,0,Your daily news briefing,https://www.ft.com/content/e4e69eff-7b40-4248-9148-c53b5f6de1c4
March 15 2021,Trade Secrets,Fintech,0,NHS and nimble regulation allowed UK a natural advantage over EU when it came to procuring shots,https://www.ft.com/content/806e0322-cd0e-4e29-a79e-5150c68ade12
March 15 2021,Megan Greene,Fintech,0,The IMF must use its firepower to stave off a debt crisis in poorer nations,https://www.ft.com/content/3a7c6479-dc08-4383-a93d-3a4b359898a9
March 15 2021,Gregory Whiteley,Fintech,0,Recent rises in interest rates have been out of line with economic fundamentals and Fed guidance,https://www.ft.com/content/a6567455-66d2-46c8-b2c6-fdd54b6a1ce8
March 15 2021,Emerging markets,Fintech,0,Financing costs eat up growing share of government revenues in many developing nations,https://www.ft.com/content/b9164299-5a57-4548-9204-370316f47814
March 14 2021,The Week Ahead,Fintech,0,Start every week on the front foot with a preview of what’s on the global agenda,https://www.ft.com/content/a5428953-7740-47d1-b683-d19ecd226658
March 14 2021,Martin Sandbu,Fintech,0,"This will hasten Europe’s and the UK’s relative economic decline, especially compared with China",https://www.ft.com/content/20096b0a-8a94-453d-8788-c3b15dc1704c
March 14 2021,Ruchir Sharma,Fintech,0,"Just as it led on inflation, the country has launched a novel attack on rising asset prices",https://www.ft.com/content/c8959502-7dae-43b1-b993-3bf85fb4325a
March 14 2021,Automobiles,Fintech,0,Current supply crisis has forced groups from Volkswagen to General Motors to cut production,https://www.ft.com/content/69f88158-f450-4317-b73b-d46a916b632c
March 14 2021,Paraguay,Fintech,0,Failure of health system to cope with surge in infections has exacerbated longstanding inequality,https://www.ft.com/content/425f05d0-0931-4394-b559-bf6b9beed3f9
March 13 2021,Fashion,Fintech,0,New technologies aim to make fashion’s supply chains more transparent in a push for green and labour reform,https://www.ft.com/content/686619d4-e910-470b-b8e2-8d2bca269f96
March 13 2021,Jeremy Grantham,Fintech,0,The chemicals that are contributing to the decline in fertility must be banned,https://www.ft.com/content/4c599439-a051-4ded-ba55-096a809729b9
March 12 2021,UK trade,Fintech,0,Shipments drop 40% in January while GDP shrinks by biggest margin in 9 months,https://www.ft.com/content/55f116d8-6f3b-400a-825a-94be4d379db0
March 12 2021,Organisation for Economic Co-operation & Development,Fintech,0,Climate activists hit out as Australian becomes first non-European or American secretary-general,https://www.ft.com/content/870bca64-8b75-45d3-8ca7-840cb0a7d652
March 12 2021,Denzil Davidson,Fintech,0,The UK and EU must learn to manage their imperfect agreement,https://www.ft.com/content/7a2b73d0-c70e-49be-98e9-8d2059cc649e
March 12 2021,FirstFT,Fintech,0,Your daily news briefing,https://www.ft.com/content/ccb4c057-f2a4-464e-a30c-71b41f5981e7
March 12 2021,US economy,Fintech,0,"Investors say price growth will hot up in near term, but 1970s-style boom is unlikely",https://www.ft.com/content/4b39a372-1924-4839-b931-c6773b251968
March 11 2021,Brexit,Fintech,0,EU goods will enter UK almost unhindered until January while British exports to bloc face strict controls,https://www.ft.com/content/4c07eaab-4650-418c-b7c9-1b7dba7a2a9f
March 11 2021,Britain after Brexit,Fintech,0,Cameron’s comments that Brexit had the power to ‘unleash demons’ look worryingly prescient,https://www.ft.com/content/f1441b66-37b2-4935-8ea1-260cea4aeb5d
March 11 2021,Monetary policy,Fintech,0,Rate of bond-buying had slowed despite rising yields pushing up cost of finance,https://www.ft.com/content/bd7ccf1d-3b07-4f13-9a14-68692ef84e95
March 11 2021,FirstFT,Fintech,0,Your daily news briefing,https://www.ft.com/content/77e64ac3-f73d-43ff-8878-8c91222a158f
March 11 2021,,Fintech,0,History has shown how crises can lead to positive change,https://www.ft.com/video/c1c53b09-a864-43ff-b6e9-3712c07d2356
March 11 2021,Trade Secrets,Fintech,0,Scale of drop is unprecedented this side of the millennium as border disruptions kick in,https://www.ft.com/content/7a82ec8a-bf24-4b03-9de4-a0a74713de40
March 11 2021,Martin Sandbu,Fintech,0,How freedom lovers should think about pandemic policy,https://www.ft.com/content/cbcd7294-bea0-4fd3-8439-f01eb2fee9b6
March 11 2021,EU trade,Fintech,0,Detail of agreement due to be published in face of fierce opposition from rights groups with ratification not assured,https://www.ft.com/content/772666d8-d797-4339-8587-a72349f51b96
March 10 2021,Belt and Road Initiative,Fintech,0,Beijing’s decision a rare signal of reluctance to fund polluting projects in Belt and Road Initiative,https://www.ft.com/content/30840645-58d2-4da5-be05-f476623677d2
March 10 2021,Brexit,Fintech,0,Survey shows more than 33% have suffered increased costs as a result of delays and red tape,https://www.ft.com/content/ba645255-98ab-4641-9a27-87ae1f4fa9af
March 10 2021,Brexit,Fintech,0,EU will require additional paperwork covering multi-ingredient products from April 21,https://www.ft.com/content/154f32d8-8185-4f78-aee5-d12d28a0e828
March 10 2021,The editorial board,Fintech,0,Poorer countries will find it hardest to adjust to higher interest rates and strong dollar,https://www.ft.com/content/6684463d-2db2-44bd-ae97-f2b4f32133b3
March 10 2021,US-China relations,Fintech,0,Gathering of senior diplomats from Beijing and Washington is the first under Biden,https://www.ft.com/content/1b8a9013-7bfe-46a5-b239-849c6347af9b
March 10 2021,Covid-19 vaccines,Fintech,0,European officials highlight how Britain has been a big recipient of doses from EU suppliers,https://www.ft.com/content/d8084bca-2310-4994-b034-87a4e2fc386d
March 10 2021,FirstFT,Fintech,0,Your daily news briefing,https://www.ft.com/content/d984ac1f-f0ac-4450-9978-4a015e416d5b
March 10 2021,Trade Secrets,Fintech,0,Surge in freight rates may be passed on to consumers but any shock is likely to be a one-off,https://www.ft.com/content/feb3029b-7baf-427a-840b-01c30c0c78d2
March 10 2021,Izabella Kaminska,Fintech,0,David Rosenberg doesn’t buy the comparisons.,https://www.ft.com/content/83836205-2bd4-4ea3-8296-3d37eeab3dd9
March 10 2021,,Fintech,0,Elon antimatter; GBTC NAVs; WFH party,https://www.ft.com/content/61b8d1b1-ede3-41b0-8626-875a7a318d5d
March 10 2021,European Central Bank,Fintech,0,"Asset purchases, growth and inflation outlook likely to feature prominently at Thursday’s meeting",https://www.ft.com/content/499c092f-088b-4f59-81b6-caef19f9eb72
March 10 2021,Chetan Ahya,Fintech,0,Regime shift is under way with US economy set to recover much more than expected,https://www.ft.com/content/e8d6b6e6-1f19-473e-a1c5-fbe077615e0f
March 9 2021,Brexit,Fintech,0,Britain angers Brussels with unilateral move to delay impact of new trading rules for Northern Ireland,https://www.ft.com/content/a70b35ec-af35-42db-9958-68e9d32dbd49
March 9 2021,The editorial board,Fintech,0,Britain’s ties with Brussels need more realism and defter handling,https://www.ft.com/content/ce603fe3-64aa-47b3-98d2-dc0407c7eff9
March 9 2021,Janan Ganesh,Fintech,0,The spread of freedom after the cold war was the exception to the autocratic norm,https://www.ft.com/content/e5276777-f70f-4f15-80bb-823a8e5e6c9b
March 9 2021,Henry Foy,Fintech,0,Sputnik V is one of the most effective jabs but the UK and US are flying in their own supplies,https://www.ft.com/content/b98ca94b-2584-4e12-836d-9c3ea79da536
March 9 2021,FirstFT,Fintech,0,Your daily news briefing,https://www.ft.com/content/2905dbac-b710-4fe9-b654-e5ec756ac1f5
March 9 2021,Dambisa Moyo,Fintech,0,"Cryptocurrencies can be a store of value, like digital gold",https://www.ft.com/content/11e2ac1d-90e9-4308-9cac-d55e9ff13498
March 9 2021,Trade Secrets,Fintech,0,Manufacture of products derived from petrochemicals has risen alongside broader economic growth,https://www.ft.com/content/ec331249-0660-4d97-bef4-0289e91e585e
March 9 2021,,Fintech,0,US spending package forecast to add 1 percentage point to world’s economic growth this year,https://www.ft.com/content/7f7d4b7d-028a-41a6-b11e-8320173ae4bc
March 9 2021,Continental AG,Fintech,0,Additional costs from semiconductor shortage as group sees sales rebound this year,https://www.ft.com/content/14285bc3-50cd-47d6-a244-f1603498d89e
March 8 2021,Brexit,Fintech,0,Exporters call for less abrasive stance and build consensus to avoid damaging economy,https://www.ft.com/content/3fdd19f7-de4f-4145-be79-b9a235da7f25
